show_id,actor_id
s5104,5467
s5104,10892
s5104,25868
s5104,21062
s5104,10944
s5104,36321
s5104,13887
s5105,660
s5105,1382
s5105,18015
s5105,24743
s5105,34913
s5105,34168
s5106,32401
s5106,2949
s5106,24063
s5106,30454
s5106,10638
s5106,562
s5106,1877
s5106,3616
s5106,608
s5107,19790
s5107,19926
s5107,20151
s5107,19228
s5107,9703
s5107,22860
s5107,21761
s5108,25148
s5108,24690
s5108,4877
s5108,7577
s5108,2028
s5108,3057
s5108,30352
s5109,33458
s5110,12574
s5110,30415
s5110,31511
s5110,13077
s5110,35740
s5110,18253
s5111,21563
s5111,8407
s5111,17197
s5112,24612
s5113,4461
s5114,35130
s5114,15554
s5114,25073
s5114,20305
s5114,9199
s5114,13240
s5114,4593
s5114,9882
s5114,12316
s5114,17832
s5114,2070
s5114,8076
s5115,5471
s5115,23948
s5115,11920
s5115,16494
s5115,2051
s5116,18095
s5116,24996
s5116,22320
s5116,6705
s5116,20644
s5116,19658
s5116,22089
s5116,10172
s5116,288
s5117,14916
s5117,2680
s5117,21476
s5117,29003
s5118,28978
s5119,28981
s5119,2830
s5119,6461
s5119,23420
s5119,12200
s5119,22628
s5119,35196
s5120,35536
s5120,30408
s5120,10205
s5120,13052
s5120,13064
s5121,6092
s5122,9472
s5122,13988
s5122,2017
s5122,22981
s5122,24506
s5122,2730
s5122,15416
s5122,21757
s5123,23450
s5123,1728
s5123,29202
s5123,6179
s5124,22932
s5124,16536
s5124,33186
s5124,28688
s5124,6464
s5124,13148
s5125,13331
s5125,16844
s5125,15126
s5125,10123
s5125,32953
s5125,28766
s5125,17112
s5125,7137
s5125,7668
s5125,32037
s5125,949
s5125,5084
s5125,7941
s5125,30412
s5125,24318
s5125,30320
s5125,15175
s5126,26502
s5126,23630
s5126,6410
s5126,30096
s5126,33299
s5126,15297
s5126,4460
s5126,22765
s5127,19340
s5127,30048
s5127,20606
s5127,17897
s5127,33442
s5127,1039
s5127,8052
s5127,23740
s5127,14057
s5127,21027
s5127,2579
s5128,16514
s5129,12251
s5129,32938
s5129,9648
s5129,36230
s5129,10393
s5129,34967
s5129,30757
s5129,20815
s5129,36051
s5129,17058
s5129,1645
s5129,1065
s5129,10466
s5129,9627
s5130,15049
s5130,33294
s5130,8083
s5130,34658
s5130,20423
s5130,18759
s5130,23065
s5131,14675
s5131,23453
s5131,27827
s5131,20997
s5131,23725
s5131,34709
s5131,32721
s5131,1805
s5132,23453
s5132,24192
s5132,13455
s5132,34358
s5132,11956
s5132,2441
s5132,1802
s5132,1805
s5132,254
s5132,19731
s5133,34182
s5134,2528
s5134,16881
s5134,36246
s5134,6563
s5134,14055
s5134,28674
s5134,18729
s5134,741
s5134,5505
s5134,34899
s5135,7062
s5136,30460
s5136,2844
s5136,3132
s5136,5778
s5136,10290
s5136,17557
s5136,3768
s5136,26199
s5136,8286
s5136,21710
s5137,20023
s5137,24240
s5137,4645
s5137,24169
s5137,3173
s5137,22489
s5137,12825
s5137,23141
s5137,30249
s5137,35710
s5138,9259
s5138,16536
s5138,10035
s5138,10891
s5138,14697
s5138,11851
s5138,10263
s5138,15272
s5138,24314
s5139,7639
s5139,2259
s5139,12678
s5139,18003
s5139,13354
s5139,14679
s5139,7937
s5139,8580
s5139,8165
s5139,29867
s5139,4141
s5140,1876
s5140,10383
s5140,21325
s5140,30598
s5140,32402
s5140,29938
s5140,27297
s5140,10491
s5140,27017
s5140,28856
s5140,25111
s5141,27125
s5141,21635
s5141,17714
s5141,1920
s5141,3989
s5141,28674
s5141,22062
s5142,22030
s5142,27841
s5142,12817
s5142,12524
s5142,29913
s5143,15589
s5143,10660
s5143,15881
s5143,17505
s5143,28590
s5143,34898
s5143,26624
s5144,13113
s5144,22603
s5144,4110
s5144,33980
s5144,11557
s5144,11558
s5144,11750
s5144,8655
s5144,21362
s5145,8820
s5145,33777
s5145,29444
s5145,22061
s5145,11825
s5145,26458
s5145,32764
s5145,28137
s5146,32405
s5146,31630
s5146,19390
s5146,4257
s5146,30750
s5146,14396
s5146,1293
s5146,24913
s5147,1365
s5147,20797
s5147,29503
s5147,27366
s5147,12083
s5147,29502
s5147,29318
s5147,20846
s5147,23564
s5147,23970
s5148,14180
s5148,30393
s5148,7474
s5148,12548
s5148,22404
s5148,18002
s5148,5072
s5148,2361
s5148,13705
s5148,29580
s5149,11233
s5150,11824
s5150,28623
s5150,14667
s5150,12029
s5150,13588
s5150,22979
s5150,9578
s5150,28991
s5150,8227
s5150,31887
s5150,31711
s5150,28193
s5150,3233
s5150,31731
s5151,8026
s5151,25334
s5151,2112
s5151,15474
s5151,3107
s5151,15979
s5151,5516
s5151,357
s5151,5928
s5151,31187
s5151,32733
s5151,26249
s5151,26636
s5151,21388
s5151,5949
s5151,10278
s5151,14058
s5151,32271
s5151,34492
s5151,35116
s5151,7840
s5152,32188
s5152,4493
s5152,30963
s5152,31431
s5152,33940
s5152,29517
s5152,20201
s5152,27006
s5153,34182
s5154,19593
s5154,16237
s5154,5927
s5154,5857
s5155,10961
s5155,25143
s5155,23366
s5155,9371
s5155,16982
s5155,35853
s5155,33681
s5155,17651
s5156,15800
s5156,28331
s5156,23209
s5156,33552
s5156,1145
s5156,30176
s5156,33631
s5156,8341
s5156,33746
s5156,34431
s5156,33529
s5156,28203
s5157,3837
s5157,20596
s5157,3884
s5157,35325
s5157,20032
s5157,27233
s5158,35281
s5158,16076
s5158,35268
s5159,3769
s5160,14689
s5160,23046
s5160,13780
s5160,30048
s5160,22641
s5160,33161
s5160,29447
s5160,32719
s5161,3211
s5161,19703
s5161,5845
s5161,27712
s5161,10039
s5162,4799
s5163,28429
s5164,28787
s5164,3967
s5164,1396
s5164,12894
s5165,15252
s5166,28440
s5166,17407
s5166,20129
s5166,3707
s5166,5576
s5166,273
s5166,20134
s5167,6642
s5167,17500
s5167,7023
s5167,15968
s5168,5305
s5168,14410
s5168,21830
s5168,11144
s5168,14454
s5168,28316
s5168,15981
s5169,34182
s5170,35828
s5170,29742
s5170,35886
s5170,32600
s5170,29960
s5170,3373
s5170,31575
s5170,35829
s5170,21459
s5170,29090
s5170,16807
s5170,17081
s5170,20829
s5170,29295
s5170,12438
s5170,33671
s5170,35715
s5170,3594
s5171,18530
s5171,26228
s5171,1226
s5171,1221
s5171,13608
s5171,18402
s5172,8098
s5173,25978
s5173,6911
s5173,21126
s5173,25015
s5173,2088
s5173,21380
s5173,10011
s5173,29878
s5173,20279
s5173,24506
s5173,5624
s5174,7255
s5174,833
s5174,16822
s5174,33664
s5174,29119
s5174,32558
s5174,25144
s5174,34170
s5174,32591
s5174,25109
s5175,8145
s5175,5571
s5175,22550
s5175,31753
s5175,9991
s5175,17369
s5175,6065
s5175,32762
s5175,5016
s5175,9995
s5175,27625
s5175,5524
s5175,3953
s5175,11798
s5175,18408
s5176,21311
s5176,10887
s5176,21836
s5176,9136
s5176,1900
s5176,19451
s5176,4838
s5176,23493
s5176,16761
s5176,8105
s5176,36331
s5176,26037
s5176,17679
s5176,17852
s5176,29856
s5176,23364
s5176,15921
s5176,4641
s5176,337
s5176,33268
s5176,2261
s5176,8018
s5176,10882
s5176,14447
s5176,14867
s5176,16514
s5176,16536
s5176,35021
s5177,1286
s5178,8690
s5178,10175
s5178,21355
s5178,8422
s5178,15971
s5178,26258
s5178,35124
s5178,1494
s5178,9237
s5178,13226
s5179,24363
s5179,20577
s5179,18561
s5179,23484
s5179,29742
s5179,18507
s5179,20896
s5179,33027
s5179,29964
s5179,17650
s5179,16807
s5179,31012
s5179,29105
s5179,23463
s5179,28936
s5179,699
s5179,29306
s5180,14995
s5180,25502
s5180,6894
s5180,4272
s5180,28398
s5180,6367
s5180,11156
s5180,14555
s5180,18007
s5180,27639
s5181,23146
s5181,11295
s5181,34556
s5181,35771
s5181,3930
s5181,1592
s5181,7422
s5181,20623
s5181,29814
s5182,3988
s5182,17726
s5182,29396
s5182,9532
s5182,21312
s5182,35921
s5183,34182
s5184,2386
s5184,3024
s5184,13263
s5184,3354
s5184,24497
s5184,34697
s5184,26269
s5184,27568
s5184,17193
s5184,2387
s5184,27254
s5184,29690
s5185,27016
s5185,551
s5185,23979
s5185,24428
s5185,24003
s5185,3922
s5186,29820
s5186,9271
s5186,26098
s5186,2548
s5186,27716
s5186,36008
s5186,17892
s5186,7861
s5187,34232
s5187,32087
s5187,34229
s5187,4363
s5187,1777
s5187,12593
s5187,13371
s5187,25639
s5187,13212
s5188,876
s5188,14521
s5188,935
s5188,13600
s5188,20378
s5188,10725
s5188,14371
s5188,26490
s5189,35502
s5189,12158
s5189,2851
s5189,25403
s5189,1325
s5189,20866
s5189,35749
s5189,27760
s5190,31696
s5190,21394
s5190,22264
s5191,23303
s5191,36188
s5192,32850
s5192,27040
s5192,6379
s5192,35466
s5192,9294
s5192,12878
s5192,2476
s5193,19631
s5193,6037
s5193,6095
s5193,32850
s5193,15431
s5193,10517
s5193,12967
s5193,911
s5194,14650
s5194,27040
s5194,26685
s5194,7249
s5194,36101
s5194,15431
s5194,9294
s5194,35354
s5194,35466
s5195,32850
s5195,15431
s5195,30644
s5195,27717
s5195,36186
s5195,28071
s5196,14650
s5196,7249
s5196,9613
s5196,9294
s5196,36173
s5196,731
s5196,36183
s5196,12878
s5196,36157
s5197,16511
s5198,9602
s5199,5537
s5199,24995
s5199,4226
s5199,13819
s5199,30160
s5199,28774
s5199,23634
s5199,25688
s5199,17622
s5199,11690
s5200,17015
s5200,25209
s5200,20052
s5200,23623
s5200,6303
s5200,27777
s5200,7866
s5200,22182
s5200,16259
s5200,4025
s5201,15283
s5201,22055
s5201,28823
s5201,30673
s5201,7904
s5201,10652
s5201,23275
s5201,11197
s5201,5165
s5201,24226
s5201,5900
s5201,25011
s5201,15512
s5201,7235
s5201,29220
s5201,26153
s5201,30117
s5201,27478
s5201,4722
s5201,19849
s5202,15406
s5203,12863
s5203,5519
s5203,18173
s5203,30535
s5203,2100
s5203,1514
s5203,11642
s5204,29571
s5204,18756
s5204,14826
s5204,34911
s5204,8267
s5204,33342
s5204,22859
s5204,4942
s5204,14130
s5204,7397
s5204,5810
s5204,36256
s5205,13793
s5206,23749
s5206,1594
s5206,11993
s5206,7421
s5206,25263
s5206,20416
s5206,7738
s5206,28982
s5206,10765
s5206,7354
s5206,13558
s5207,12981
s5207,23674
s5207,15079
s5207,28922
s5207,29849
s5207,24927
s5207,14479
s5207,12991
s5207,8049
s5207,15979
s5207,25470
s5207,8026
s5208,33182
s5208,23630
s5208,9089
s5208,17011
s5208,4467
s5208,4814
s5208,24444
s5209,6900
s5209,2301
s5209,31859
s5209,10779
s5209,10016
s5209,22041
s5210,34182
s5211,17406
s5212,10831
s5212,5140
s5212,11142
s5212,30696
s5212,35044
s5212,15668
s5212,31280
s5213,27761
s5213,24731
s5213,16583
s5213,32440
s5213,10877
s5213,5817
s5213,19862
s5213,36316
s5213,34548
s5213,1722
s5214,26037
s5215,766
s5215,9831
s5215,34575
s5215,13263
s5215,10106
s5215,29693
s5215,32193
s5215,30580
s5215,26988
s5215,8357
s5216,17753
s5216,27835
s5216,20061
s5216,19210
s5216,10914
s5216,7586
s5216,15598
s5217,34998
s5217,10914
s5217,31881
s5217,33259
s5217,549
s5217,18838
s5217,2355
s5218,10443
s5218,8535
s5218,28717
s5218,11579
s5218,8198
s5218,13338
s5218,27336
s5219,18749
s5219,35157
s5219,33377
s5219,12339
s5220,19414
s5220,10690
s5220,16191
s5221,30517
s5221,25644
s5221,21337
s5221,30638
s5221,573
s5221,16940
s5221,20618
s5221,12593
s5222,29035
s5222,13023
s5223,614
s5223,20770
s5223,25216
s5223,23997
s5223,20814
s5223,24019
s5224,10965
s5224,9133
s5224,22477
s5224,25258
s5224,30378
s5224,30290
s5225,1118
s5226,34182
s5227,29490
s5227,12229
s5227,16512
s5227,28333
s5227,3926
s5227,2109
s5227,9708
s5227,19544
s5227,17783
s5228,344
s5228,3995
s5228,9045
s5228,9499
s5228,11766
s5228,9794
s5228,5272
s5228,27720
s5228,7633
s5228,29298
s5228,290
s5229,12827
s5229,10473
s5229,29509
s5229,18049
s5229,173
s5230,14516
s5230,16738
s5230,23387
s5230,11739
s5230,33385
s5230,27445
s5231,6474
s5232,17615
s5232,23320
s5232,21950
s5232,30019
s5232,28197
s5232,12820
s5232,2964
s5232,16816
s5232,27819
s5233,3953
s5233,6065
s5233,7278
s5233,17690
s5233,15889
s5233,20282
s5233,14219
s5233,24740
s5233,28335
s5233,22943
s5234,34182
s5235,28542
s5236,11717
s5236,13061
s5236,31508
s5236,30403
s5236,18801
s5236,12022
s5236,8359
s5236,10202
s5236,30313
s5236,4517
s5237,21459
s5237,16823
s5237,10958
s5237,33983
s5237,3522
s5237,35784
s5238,32764
s5238,3211
s5238,2061
s5238,32494
s5238,5645
s5238,27728
s5238,2177
s5238,1349
s5239,16182
s5239,14516
s5239,28480
s5239,26707
s5239,21908
s5239,5439
s5239,31116
s5239,11380
s5239,2078
s5239,23228
s5240,34182
s5241,34182
s5242,30085
s5242,34685
s5242,33888
s5242,30551
s5242,19703
s5243,6379
s5243,30644
s5243,9729
s5243,27836
s5243,36140
s5244,34182
s5245,30057
s5245,15650
s5245,15905
s5245,8781
s5245,2717
s5245,19821
s5245,6942
s5246,17386
s5246,28349
s5246,28848
s5246,14832
s5246,28369
s5246,10168
s5246,28419
s5246,33344
s5246,14958
s5246,11147
s5246,32782
s5247,28927
s5247,28662
s5247,27717
s5247,36157
s5248,28927
s5248,32850
s5248,15047
s5248,30644
s5248,9613
s5248,24212
s5248,8078
s5248,25649
s5248,36157
s5249,28640
s5249,18457
s5249,28639
s5249,25280
s5249,17228
s5249,13198
s5249,19896
s5249,6933
s5249,12651
s5249,18857
s5249,22012
s5250,2932
s5250,25294
s5250,31351
s5251,1682
s5251,32142
s5251,5800
s5251,34937
s5251,12291
s5251,6339
s5251,35421
s5251,18142
s5251,31892
s5252,34182
s5253,5333
s5253,4946
s5253,12676
s5253,5302
s5253,6117
s5254,34182
s5255,10056
s5255,27239
s5255,34169
s5255,25086
s5256,28428
s5256,14267
s5256,4942
s5256,22173
s5256,13115
s5256,16536
s5256,26653
s5257,34182
s5258,26109
s5259,28325
s5259,25933
s5259,14210
s5259,23376
s5260,29754
s5260,27838
s5260,28265
s5260,23405
s5260,12107
s5260,23274
s5261,20135
s5261,3316
s5261,12167
s5261,29768
s5261,146
s5261,7623
s5261,5350
s5261,5260
s5262,7779
s5262,31851
s5262,5668
s5262,21750
s5262,33256
s5262,17545
s5262,7075
s5262,7217
s5262,9168
s5262,13680
s5262,15541
s5262,18123
s5262,23174
s5262,30780
s5262,33869
s5262,8360
s5263,35725
s5263,27818
s5263,29104
s5263,35711
s5263,3628
s5263,17868
s5264,21127
s5264,22564
s5264,2709
s5264,1149
s5264,15463
s5264,28582
s5264,36238
s5265,23209
s5265,15800
s5265,28331
s5265,26001
s5265,23418
s5265,29834
s5265,30558
s5265,7407
s5265,12920
s5265,33529
s5266,4436
s5266,21479
s5266,5436
s5266,30216
s5266,13954
s5266,32959
s5266,15442
s5266,1006
s5267,18891
s5268,32081
s5268,14455
s5268,17622
s5268,15252
s5268,11578
s5268,35647
s5269,14995
s5270,9991
s5270,30551
s5270,17607
s5270,6685
s5270,6641
s5270,487
s5270,21871
s5270,26082
s5270,11150
s5271,31640
s5271,18517
s5271,31323
s5271,7688
s5271,31589
s5271,31641
s5271,18347
s5271,6054
s5271,24831
s5271,24968
s5272,34182
s5273,26574
s5273,23197
s5273,28319
s5273,33897
s5274,2741
s5275,3199
s5275,17333
s5275,28016
s5275,19803
s5275,14269
s5275,1417
s5275,18886
s5275,9181
s5275,8157
s5275,15846
s5276,34182
s5277,14691
s5278,24557
s5278,17403
s5278,15783
s5278,17685
s5278,1425
s5278,13972
s5278,18124
s5278,35750
s5278,27739
s5278,2614
s5278,26444
s5278,25959
s5279,957
s5279,9596
s5279,34451
s5279,20317
s5279,6767
s5280,10370
s5281,34182
s5282,15452
s5283,3909
s5283,24339
s5283,34326
s5283,11012
s5283,14464
s5283,6892
s5283,35187
s5283,8411
s5284,21138
s5285,16321
s5285,33803
s5285,16015
s5285,29889
s5285,15043
s5285,1855
s5286,394
s5286,22432
s5286,33807
s5286,33452
s5286,14766
s5286,5688
s5286,5149
s5286,2550
s5286,916
s5286,28834
s5286,16006
s5286,30166
s5286,7072
s5287,26544
s5287,28208
s5287,22496
s5287,8445
s5287,19453
s5287,7432
s5287,2728
s5288,24906
s5288,26187
s5288,13160
s5288,31909
s5288,29757
s5288,17332
s5288,5273
s5288,35999
s5288,22959
s5288,22116
s5288,16227
s5289,7133
s5289,33973
s5289,20126
s5289,10414
s5289,12939
s5289,34425
s5289,5255
s5290,9413
s5290,26632
s5290,6041
s5290,10413
s5290,20208
s5290,10628
s5290,35236
s5290,9610
s5291,34707
s5291,8657
s5291,13809
s5291,31434
s5291,34709
s5291,30453
s5291,11956
s5291,28742
s5292,34182
s5293,12791
s5293,32560
s5293,33429
s5293,35847
s5293,23316
s5293,32557
s5293,35713
s5293,17604
s5293,812
s5293,28197
s5293,17866
s5293,25030
s5293,12913
s5293,32579
s5294,12791
s5294,32560
s5294,33429
s5294,35847
s5294,35713
s5294,23316
s5294,32557
s5294,17604
s5294,35828
s5294,812
s5294,821
s5295,30062
s5295,16515
s5295,32278
s5295,9577
s5295,28888
s5295,14126
s5295,3364
s5295,33451
s5295,8551
s5295,15688
s5295,14989
s5295,19884
s5296,1956
s5297,27348
s5297,8718
s5297,30517
s5297,32721
s5297,18391
s5297,27370
s5297,11956
s5297,23717
s5298,35808
s5298,27843
s5298,10959
s5298,35700
s5298,12475
s5298,20892
s5299,33036
s5299,17544
s5299,21459
s5299,21951
s5299,25029
s5299,30905
s5299,7254
s5299,18425
s5299,28222
s5299,17085
s5299,17080
s5299,23457
s5299,32562
s5299,35842
s5299,18455
s5299,23085
s5299,822
s5299,18453
s5299,24190
s5299,2058
s5299,4731
s5299,4840
s5299,7777
s5299,7942
s5299,13069
s5299,18816
s5299,23073
s5299,35909
s5300,34182
s5301,7630
s5301,20767
s5301,27827
s5301,10458
s5301,12593
s5301,13930
s5302,3211
s5302,10039
s5302,27712
s5302,18824
s5302,28205
s5302,34685
s5302,24764
s5302,30085
s5302,17445
s5303,345
s5303,10267
s5303,4838
s5303,25565
s5303,6307
s5303,8828
s5303,6701
s5303,34076
s5303,18809
s5303,5332
s5303,4594
s5303,29339
s5304,29703
s5304,36092
s5304,30517
s5304,8425
s5304,20618
s5304,25655
s5304,3302
s5304,573
s5304,23861
s5304,30702
s5305,23453
s5305,20662
s5305,32250
s5305,30495
s5305,25670
s5305,11956
s5305,1802
s5305,25175
s5305,13930
s5305,30584
s5306,34870
s5306,26318
s5306,4570
s5306,7332
s5306,957
s5306,10810
s5306,27029
s5306,22020
s5306,22945
s5306,22097
s5306,3125
s5306,14516
s5306,16363
s5306,9959
s5306,4717
s5306,23134
s5306,17897
s5306,26232
s5306,7120
s5306,26234
s5306,16492
s5306,15415
s5306,32626
s5306,2062
s5306,21060
s5306,8590
s5306,27690
s5306,4972
s5306,31754
s5306,10715
s5306,16483
s5306,19607
s5306,18531
s5306,21777
s5306,22208
s5306,22218
s5306,16164
s5306,11417
s5306,16484
s5306,16737
s5306,1007
s5306,10505
s5307,23754
s5307,20902
s5307,34138
s5307,8006
s5307,12286
s5307,35899
s5307,18126
s5308,34182
s5309,28515
s5310,36092
s5310,26869
s5310,32721
s5310,26816
s5311,25522
s5311,7239
s5311,2051
s5311,25091
s5311,21097
s5311,3932
s5311,21182
s5311,12002
s5312,9278
s5312,7363
s5312,23164
s5312,3926
s5312,27467
s5312,22497
s5312,24761
s5312,22654
s5313,14082
s5314,19516
s5314,7473
s5314,36306
s5314,1481
s5314,25607
s5314,993
s5315,9362
s5316,29039
s5317,27420
s5317,7222
s5317,17377
s5317,32073
s5317,33442
s5317,19777
s5317,21588
s5317,4938
s5317,32978
s5317,29638
s5317,24628
s5318,22170
s5318,22280
s5318,32974
s5318,20277
s5318,9761
s5319,35142
s5319,24216
s5319,18918
s5319,21274
s5319,30696
s5319,26141
s5319,14443
s5320,20526
s5321,2128
s5321,28053
s5321,3211
s5321,22061
s5321,4759
s5321,26082
s5322,5889
s5322,18677
s5322,23168
s5322,10646
s5322,31094
s5322,9590
s5322,9379
s5322,15075
s5322,31188
s5322,27115
s5322,8150
s5322,28779
s5322,5532
s5322,9347
s5322,30070
s5323,23709
s5323,25199
s5323,4273
s5323,5986
s5324,25073
s5324,35142
s5324,11630
s5324,21816
s5324,6438
s5324,27028
s5324,33618
s5324,5579
s5324,5205
s5324,6708
s5324,28450
s5325,33995
s5325,13281
s5325,5109
s5325,36382
s5325,23960
s5325,10676
s5325,3583
s5325,6658
s5326,4585
s5326,24309
s5326,15732
s5326,15950
s5326,29868
s5326,23171
s5327,6894
s5328,35633
s5328,28202
s5328,27846
s5328,23473
s5328,27848
s5328,35863
s5328,35956
s5328,17017
s5328,23514
s5328,16827
s5328,21444
s5328,17143
s5328,33030
s5328,32571
s5328,33681
s5328,19745
s5329,34546
s5329,9194
s5329,3239
s5329,6752
s5329,17492
s5329,26544
s5329,14606
s5329,3475
s5329,35122
s5330,28430
s5330,7741
s5330,11551
s5330,11499
s5330,17670
s5330,22742
s5330,35212
s5330,22834
s5330,34812
s5330,22496
s5331,23933
s5331,30199
s5331,36359
s5331,28557
s5331,11416
s5331,33689
s5331,27793
s5331,8608
s5331,23951
s5331,16346
s5331,25609
s5332,21671
s5332,27787
s5332,8328
s5332,20094
s5332,9467
s5332,30067
s5332,13697
s5332,4788
s5332,7025
s5332,24505
s5332,8013
s5332,23338
s5333,21312
s5333,10831
s5333,6852
s5333,9048
s5333,22446
s5333,30086
s5333,96
s5333,1126
s5333,32965
s5333,15045
s5334,341
s5334,9468
s5334,13154
s5334,14140
s5334,28593
s5334,9882
s5334,33184
s5334,3867
s5334,11829
s5334,35452
s5335,26842
s5335,27453
s5335,2845
s5335,32639
s5335,29946
s5335,27437
s5335,24201
s5335,31989
s5336,26842
s5336,27453
s5336,2845
s5336,32639
s5336,29946
s5336,27437
s5336,24201
s5336,31989
s5337,26842
s5337,27453
s5337,2845
s5337,32639
s5337,29946
s5337,27437
s5337,24201
s5337,31989
s5338,26842
s5338,27453
s5338,2845
s5338,32639
s5338,29946
s5338,24201
s5338,27437
s5338,32011
s5339,26842
s5339,27453
s5339,2845
s5339,32639
s5339,29946
s5339,24201
s5339,27437
s5339,32011
s5340,26842
s5340,27453
s5340,2845
s5340,32639
s5340,29946
s5340,24201
s5340,27437
s5340,32011
s5341,19071
s5341,33956
s5341,9932
s5341,3953
s5341,11798
s5341,13708
s5341,15272
s5341,5050
s5341,28581
s5341,10891
s5341,33890
s5341,23095
s5342,14689
s5342,13780
s5342,23046
s5342,30048
s5342,22641
s5342,33161
s5342,10800
s5342,24583
s5343,909
s5344,5001
s5344,11896
s5345,5745
s5345,20420
s5345,32974
s5345,1307
s5345,24257
s5345,33524
s5345,7290
s5345,31044
s5346,9476
s5346,18917
s5346,12070
s5346,22820
s5346,29806
s5346,16248
s5346,13941
s5346,4127
s5346,15701
s5346,21570
s5346,14286
s5346,31276
s5346,24910
s5346,29534
s5346,15513
s5346,17783
s5346,6561
s5346,1593
s5346,11
s5346,21297
s5346,9967
s5346,36041
s5346,7917
s5346,6362
s5346,1856
s5346,26159
s5346,14467
s5346,345
s5346,23636
s5346,22935
s5346,27986
s5346,8041
s5346,18618
s5347,21700
s5347,9618
s5347,10776
s5347,13599
s5347,24548
s5347,23356
s5347,26310
s5347,6886
s5347,4051
s5348,15078
s5348,32850
s5348,33194
s5348,14743
s5348,35391
s5348,2476
s5348,36186
s5348,35466
s5349,5009
s5349,15191
s5349,35554
s5349,32142
s5349,1502
s5349,13984
s5349,6602
s5349,4448
s5350,33194
s5350,13787
s5350,21276
s5350,17392
s5350,12963
s5350,731
s5350,27669
s5350,36140
s5351,1221
s5351,10636
s5351,20900
s5351,1060
s5351,36251
s5351,13209
s5352,10667
s5352,24614
s5352,2169
s5352,22868
s5352,23511
s5352,28882
s5352,14543
s5352,21592
s5352,14199
s5352,2948
s5352,1839
s5353,18962
s5353,10152
s5353,12532
s5353,11830
s5354,6210
s5354,9785
s5354,14285
s5354,14282
s5354,9960
s5354,4411
s5354,3232
s5354,10216
s5354,18361
s5354,234
s5355,27278
s5355,35421
s5355,15871
s5355,5795
s5355,6024
s5356,27024
s5356,26228
s5356,8739
s5356,1057
s5356,10303
s5356,20901
s5357,6389
s5357,6046
s5357,11830
s5357,10152
s5357,35541
s5357,8279
s5358,22369
s5359,33794
s5359,1549
s5359,2599
s5359,32853
s5359,28324
s5359,26163
s5359,13681
s5359,19146
s5359,19542
s5359,4772
s5360,17705
s5360,19706
s5360,33018
s5360,9731
s5360,26390
s5360,354
s5360,5126
s5360,13789
s5360,13521
s5360,27126
s5361,16485
s5361,1792
s5361,24772
s5361,9517
s5361,10812
s5361,27435
s5361,19791
s5361,33838
s5361,5254
s5361,23144
s5361,24285
s5361,24541
s5362,22936
s5362,3838
s5362,1919
s5362,22232
s5362,26312
s5362,12701
s5362,13094
s5362,11713
s5362,25041
s5363,20186
s5363,28927
s5363,26685
s5363,7735
s5363,7168
s5363,3915
s5364,6354
s5364,27994
s5364,17437
s5364,22040
s5365,14613
s5365,9605
s5365,6552
s5365,1403
s5365,27268
s5365,30973
s5365,214
s5365,34411
s5365,1779
s5365,17043
s5366,33454
s5366,23374
s5366,20313
s5366,24653
s5366,28753
s5366,28736
s5366,28586
s5366,25947
s5367,28423
s5368,34182
s5369,15115
s5369,6354
s5369,18918
s5369,25148
s5369,32631
s5369,35983
s5369,29833
s5369,35131
s5369,32281
s5369,22436
s5370,15514
s5371,34182
s5372,429
s5373,2965
s5374,21154
s5374,4962
s5374,25170
s5374,25483
s5374,20385
s5374,32959
s5374,10597
s5374,16450
s5374,28580
s5374,16172
s5375,21907
s5375,26778
s5375,24237
s5375,23985
s5375,11868
s5375,12004
s5375,5694
s5375,31472
s5375,21696
s5376,4739
s5376,32901
s5376,12393
s5376,8145
s5376,26593
s5376,19403
s5376,13686
s5376,24685
s5376,29070
s5376,6729
s5377,34182
s5378,19742
s5378,17622
s5378,5527
s5378,19710
s5378,1172
s5378,19669
s5378,4925
s5378,19544
s5378,17474
s5379,7217
s5380,33574
s5381,31741
s5381,14
s5381,7372
s5381,11884
s5381,7086
s5381,19011
s5381,6360
s5381,1900
s5381,8179
s5381,33186
s5381,8773
s5382,1629
s5382,1746
s5382,31393
s5382,14182
s5382,31693
s5382,6002
s5382,27826
s5382,1903
s5382,24856
s5382,27961
s5382,9312
s5382,2030
s5382,20502
s5382,31620
s5382,9970
s5382,7672
s5382,25361
s5382,29790
s5382,28110
s5383,27271
s5383,33265
s5383,20472
s5383,8644
s5383,35467
s5384,6027
s5384,26451
s5384,8999
s5384,27045
s5384,19641
s5384,35440
s5384,35727
s5384,35779
s5385,10945
s5385,24937
s5385,35776
s5385,36178
s5385,10948
s5385,10512
s5385,20211
s5385,27049
s5386,32875
s5386,25891
s5386,1579
s5386,15278
s5386,4917
s5386,21588
s5386,33442
s5386,1020
s5387,7625
s5387,23053
s5387,32891
s5387,12523
s5387,20474
s5387,24227
s5387,33859
s5387,17617
s5387,36184
s5387,35775
s5388,10814
s5388,6734
s5388,21416
s5388,22015
s5388,28921
s5388,25372
s5389,9909
s5389,35479
s5389,22539
s5389,30029
s5389,4081
s5389,22665
s5389,3600
s5389,30274
s5389,36344
s5389,32154
s5390,24923
s5390,354
s5390,9731
s5390,1836
s5390,5421
s5390,922
s5390,12315
s5390,19734
s5390,16668
s5390,9633
s5391,6555
s5391,28927
s5391,8417
s5391,36173
s5391,36157
